sample_name	amplicon_number	feature	gene	gene_cn	truncated	is_canonical_oncogene
OACP4-C	amplicon12	ecDNA_1	AZGP1	14.944906790460248	None	False
OACP4-C	amplicon12	ecDNA_1	AZGP1P1	14.944906790460248	None	False
OACP4-C	amplicon12	ecDNA_1	CDK5	7.021558026976506	None	False
OACP4-C	amplicon12	ecDNA_1	CHPF2	7.021558026976506	None	False
OACP4-C	amplicon12	ecDNA_1	FASTK	7.021558026976506	None	False
OACP4-C	amplicon12	ecDNA_1	GBX1	7.021558026976506	None	False
OACP4-C	amplicon12	ecDNA_1	GJC3	14.769103966238017	None	False
OACP4-C	amplicon12	ecDNA_1	H2BE1	7.021558026976506	None	False
OACP4-C	amplicon12	ecDNA_1	IQCA1L	7.021558026976506	None	False
OACP4-C	amplicon12	ecDNA_1	NOS3	7.021558026976506	None	False
OACP4-C	amplicon12	ecDNA_1	SLC4A2	7.021558026976506	None	False
OACP4-C	amplicon12	ecDNA_1	SMARCD3	7.021558026976506	5p	False
OACP4-C	amplicon12	ecDNA_1	TMUB1	7.021558026976506	None	False
OACP4-C	amplicon12	ecDNA_1	TRIM4	12.160444015659321	None	False
OACP4-C	amplicon12	ecDNA_1	ZKSCAN1	14.944906790460248	None	False
OACP4-C	amplicon12	ecDNA_1	ZNF3	8.758750334236794	None	False
OACP4-C	amplicon12	ecDNA_1	ZSCAN21	11.367410284815493	None	False
OACP4-C	amplicon12	unknown_1	ARPC1A	12.759473755806198	None	False
OACP4-C	amplicon12	unknown_1	ARPC1B	12.759473755806198	None	False
OACP4-C	amplicon12	unknown_1	ATP5MF	12.759473755806198	None	False
OACP4-C	amplicon12	unknown_1	ATP5MF-PTCD1	12.759473755806198	None	False
OACP4-C	amplicon12	unknown_1	BUD31	12.759473755806198	None	False
OACP4-C	amplicon12	unknown_1	CPSF4	12.759473755806198	None	False
OACP4-C	amplicon12	unknown_1	FAM200A	12.759473755806198	None	False
OACP4-C	amplicon12	unknown_1	KPNA7	12.759473755806198	None	False
OACP4-C	amplicon12	unknown_1	MYH16	12.759473755806198	None	False
OACP4-C	amplicon12	unknown_1	PDAP1	12.759473755806198	None	False
OACP4-C	amplicon12	unknown_1	PTCD1	12.759473755806198	None	False
OACP4-C	amplicon12	unknown_1	SCARNA28	12.759473755806198	None	False
OACP4-C	amplicon12	unknown_1	SMURF1	12.759473755806198	None	True
OACP4-C	amplicon12	unknown_1	TMEM130	12.759473755806198	None	False
OACP4-C	amplicon12	unknown_1	TRRAP	12.759473755806198	None	True
OACP4-C	amplicon12	unknown_1	ZKSCAN5	12.759473755806198	None	False
OACP4-C	amplicon12	unknown_1	ZNF394	12.759473755806198	None	False
OACP4-C	amplicon12	unknown_1	ZNF655	12.759473755806198	3p	False
OACP4-C	amplicon12	unknown_1	ZNF789	12.759473755806198	None	False
OACP4-C	amplicon13	unknown_1	CAPRIN1	5.608717733091534	None	False
OACP4-C	amplicon13	unknown_1	CYP7A1	7.164048135742155	None	False
OACP4-C	amplicon13	unknown_1	ELP4	5.051127004745053	3p	False
OACP4-C	amplicon13	unknown_1	IMMP1L	5.051127004745053	3p	False
OACP4-C	amplicon13	unknown_1	LMO2	5.608717733091534	None	True
OACP4-C	amplicon13	unknown_1	NAT10	5.608717733091534	3p	False
OACP4-C	amplicon13	unknown_1	UBXN2B	7.164048135742155	None	False
OACP4-C	amplicon14	ecDNA_1	CASC11	9.875378621323653	None	False
OACP4-C	amplicon14	ecDNA_1	CASC19	6.717470990062701	None	False
OACP4-C	amplicon14	ecDNA_1	CASC21	6.717470990062701	None	False
OACP4-C	amplicon14	ecDNA_1	CASC8	6.717470990062701	None	False
OACP4-C	amplicon14	ecDNA_1	CCAT1	6.717470990062701	None	False
OACP4-C	amplicon14	ecDNA_1	CCAT2	6.717470990062701	None	False
OACP4-C	amplicon14	ecDNA_1	LRATD2	6.717470990062701	None	False
OACP4-C	amplicon14	ecDNA_1	MYC	9.875378621323653	None	True
OACP4-C	amplicon14	ecDNA_1	PCAT1	6.717470990062701	None	False
OACP4-C	amplicon14	ecDNA_1	PCAT2	6.717470990062701	None	False
OACP4-C	amplicon14	ecDNA_1	POU5F1B	6.717470990062701	None	False
OACP4-C	amplicon14	ecDNA_1	PRNCR1	6.717470990062701	None	False
OACP4-C	amplicon14	ecDNA_1	PVT1	6.952388386500784	None	True
OACP4-C	amplicon14	ecDNA_1	TMEM75	6.952388386500784	None	False
OACP4-C	amplicon15	Complex non-cyclic_1	ANAPC16	7.352700434030835	None	False
OACP4-C	amplicon15	Complex non-cyclic_1	ASCC1	7.352700434030835	None	False
OACP4-C	amplicon15	Complex non-cyclic_1	CFAP70	7.390377169847361	5p	False
OACP4-C	amplicon15	Complex non-cyclic_1	CHST3	7.352700434030835	None	False
OACP4-C	amplicon15	Complex non-cyclic_1	DDIT4	7.352700434030835	None	False
OACP4-C	amplicon15	Complex non-cyclic_1	DNAJB12	7.352700434030835	None	False
OACP4-C	amplicon15	Complex non-cyclic_1	DNAJC9	7.390377169847361	None	False
OACP4-C	amplicon15	Complex non-cyclic_1	DNAJC9-AS1	7.390377169847361	None	False
OACP4-C	amplicon15	Complex non-cyclic_1	ECD	7.390377169847361	None	False
OACP4-C	amplicon15	Complex non-cyclic_1	FAM149B1	7.390377169847361	None	False
OACP4-C	amplicon15	Complex non-cyclic_1	MCU	7.352700434030835	None	False
OACP4-C	amplicon15	Complex non-cyclic_1	MICU1	7.352700434030835	None	False
OACP4-C	amplicon15	Complex non-cyclic_1	MRPS16	7.390377169847361	None	False
OACP4-C	amplicon15	Complex non-cyclic_1	NUDT13	7.390377169847361	None	False
OACP4-C	amplicon15	Complex non-cyclic_1	OIT3	7.352700434030835	None	False
OACP4-C	amplicon15	Complex non-cyclic_1	P4HA1	7.390377169847361	None	False
OACP4-C	amplicon15	Complex non-cyclic_1	PLA2G12B	7.352700434030835	None	False
OACP4-C	amplicon15	Complex non-cyclic_1	SNORA11F	7.390377169847361	None	False
OACP4-C	amplicon15	Complex non-cyclic_1	SPOCK2	7.352700434030835	None	False
OACP4-C	amplicon16	Linear amplification_1	GRK5	7.313004221743414	3p	False
OACP4-C	amplicon16	Linear amplification_1	PRDX3	7.313004221743414	None	False
OACP4-C	amplicon16	Linear amplification_1	SFXN4	5.670273229580602	3p	False
OACP4-C	amplicon17	ecDNA_1	EHF	6.17133511912983	None	False
OACP4-C	amplicon18	ecDNA_1	C11orf49	5.669272606487332	3p	False
OACP4-C	amplicon18	ecDNA_1	CKAP5	5.669272606487332	None	False
OACP4-C	amplicon18	ecDNA_1	F2	5.669272606487332	None	False
OACP4-C	amplicon18	ecDNA_1	LRP4	5.669272606487332	None	False
OACP4-C	amplicon18	ecDNA_1	LRP4-AS1	5.669272606487332	None	False
OACP4-C	amplicon18	ecDNA_1	SNORD67	5.669272606487332	None	False
OACP4-C	amplicon18	ecDNA_1	ZNF408	5.669272606487332	5p	False
OACP4-C	amplicon19	Linear amplification_1	CELF1	5.439910976818806	5p	False
OACP4-C	amplicon19	Linear amplification_1	PSMC3	5.298626637118874	None	False
OACP4-C	amplicon19	Linear amplification_1	RAPSN	5.439910976818806	None	False
OACP4-C	amplicon19	Linear amplification_1	SLC39A13	5.298626637118874	None	False
OACP4-C	amplicon19	Linear amplification_1	SPI1	5.298626637118874	3p	True
OACP4-C	amplicon1	ecDNA_1	ANXA9	6.32817852059679	None	False
OACP4-C	amplicon1	ecDNA_1	BNIPL	6.32817852059679	None	False
OACP4-C	amplicon1	ecDNA_1	C1orf56	6.32817852059679	None	False
OACP4-C	amplicon1	ecDNA_1	CDC42SE1	6.32817852059679	None	False
OACP4-C	amplicon1	ecDNA_1	CGN	7.924595966051388	None	False
OACP4-C	amplicon1	ecDNA_1	GABPB2	6.32817852059679	None	False
OACP4-C	amplicon1	ecDNA_1	LYSMD1	6.32817852059679	None	False
OACP4-C	amplicon1	ecDNA_1	MINDY1	6.32817852059679	None	False
OACP4-C	amplicon1	ecDNA_1	MLLT11	6.32817852059679	None	True
OACP4-C	amplicon1	ecDNA_1	PI4KB	6.32817852059679	None	False
OACP4-C	amplicon1	ecDNA_1	PIP5K1A	6.32817852059679	None	False
OACP4-C	amplicon1	ecDNA_1	POGZ	6.061578633748327	None	False
OACP4-C	amplicon1	ecDNA_1	PRUNE1	6.32817852059679	None	False
OACP4-C	amplicon1	ecDNA_1	PSMB4	5.383703638808163	None	False
OACP4-C	amplicon1	ecDNA_1	PSMD4	6.32817852059679	None	False
OACP4-C	amplicon1	ecDNA_1	SCNM1	6.32817852059679	None	False
OACP4-C	amplicon1	ecDNA_1	SEMA6C	6.32817852059679	None	False
OACP4-C	amplicon1	ecDNA_1	TMOD4	6.32817852059679	None	False
OACP4-C	amplicon1	ecDNA_1	TNFAIP8L2	6.32817852059679	None	False
OACP4-C	amplicon1	ecDNA_1	TNFAIP8L2-SCNM1	6.32817852059679	None	False
OACP4-C	amplicon1	ecDNA_1	TUFT1	7.924595966051388	3p	False
OACP4-C	amplicon1	ecDNA_1	VPS72	6.32817852059679	None	False
OACP4-C	amplicon1	ecDNA_1	ZNF687	6.32817852059679	None	False
OACP4-C	amplicon1	ecDNA_1	ZNF687-AS1	6.32817852059679	None	False
OACP4-C	amplicon1	unknown_1	ATOH8	3.0373514050975734	3p	False
OACP4-C	amplicon1	unknown_1	C2orf68	9.349334651842419	None	False
OACP4-C	amplicon1	unknown_1	CAPG	9.349334651842419	None	True
OACP4-C	amplicon1	unknown_1	CHTOP	8.747632288962686	None	False
OACP4-C	amplicon1	unknown_1	ELMOD3	9.349334651842419	None	False
OACP4-C	amplicon1	unknown_1	GATAD2B	6.2430972062758325	5p	False
OACP4-C	amplicon1	unknown_1	GGCX	9.349334651842419	None	False
OACP4-C	amplicon1	unknown_1	GNLY	3.0373514050975734	None	False
OACP4-C	amplicon1	unknown_1	ILF2	8.747632288962686	None	False
OACP4-C	amplicon1	unknown_1	INTS3	12.476817467154095	None	True
OACP4-C	amplicon1	unknown_1	LELP1	2.822691697741863	None	False
OACP4-C	amplicon1	unknown_1	LOR	2.822691697741863	None	False
OACP4-C	amplicon1	unknown_1	MAT2A	9.349334651842419	None	False
OACP4-C	amplicon1	unknown_1	NPR1	8.747632288962686	None	False
OACP4-C	amplicon1	unknown_1	PARTICL	9.349334651842419	None	False
OACP4-C	amplicon1	unknown_1	PGLYRP3	10.102943331504711	None	False
OACP4-C	amplicon1	unknown_1	PGLYRP4	10.102943331504711	None	False
OACP4-C	amplicon1	unknown_1	PRR9	2.822691697741863	None	False
OACP4-C	amplicon1	unknown_1	RETSAT	9.349334651842419	None	False
OACP4-C	amplicon1	unknown_1	RNF181	9.349334651842419	None	False
OACP4-C	amplicon1	unknown_1	S100A1	8.747632288962686	5p	False
OACP4-C	amplicon1	unknown_1	S100A12	10.102943331504711	5p	False
OACP4-C	amplicon1	unknown_1	S100A9	10.102943331504711	None	False
OACP4-C	amplicon1	unknown_1	SFTPB	9.349334651842419	None	False
OACP4-C	amplicon1	unknown_1	SH2D6	9.349334651842419	None	False
OACP4-C	amplicon1	unknown_1	SLC27A3	6.2430972062758325	None	False
OACP4-C	amplicon1	unknown_1	SNAPIN	8.747632288962686	None	False
OACP4-C	amplicon1	unknown_1	TCF7L1	9.349334651842419	5p	False
OACP4-C	amplicon1	unknown_1	TCF7L1-IT1	2.8991309058274313	None	False
OACP4-C	amplicon1	unknown_1	TGOLN2	9.349334651842419	None	False
OACP4-C	amplicon1	unknown_1	TMEM150A	9.349334651842419	None	False
OACP4-C	amplicon1	unknown_1	USP39	9.349334651842419	None	False
OACP4-C	amplicon1	unknown_1	VAMP5	9.349334651842419	None	False
OACP4-C	amplicon1	unknown_1	VAMP8	9.349334651842419	None	False
OACP4-C	amplicon20	ecDNA_1	FLJ22447	12.705715638551897	None	False
OACP4-C	amplicon20	ecDNA_1	HIF1A	5.932220527722416	None	False
OACP4-C	amplicon20	ecDNA_1	HIF1A-AS1	5.932220527722416	None	False
OACP4-C	amplicon20	ecDNA_1	HIF1A-AS2	5.932220527722416	None	False
OACP4-C	amplicon20	ecDNA_1	HIF1A-AS3	5.932220527722416	None	False
OACP4-C	amplicon20	ecDNA_1	PRKCH	12.705715638551897	None	False
OACP4-C	amplicon20	ecDNA_1	SNAPC1	5.932220527722416	None	False
OACP4-C	amplicon20	ecDNA_1	SYT16	5.932220527722416	3p	False
OACP4-C	amplicon20	ecDNA_1	TMEM30B	5.886348337455134	None	False
OACP4-C	amplicon21	Linear amplification_1	FOS	5.814940770026611	None	True
OACP4-C	amplicon21	Linear amplification_1	NEK9	5.814940770026611	3p	False
OACP4-C	amplicon21	Linear amplification_1	TMED10	5.814940770026611	None	False
OACP4-C	amplicon22	Linear amplification_1	ABR	6.462926535806463	None	False
OACP4-C	amplicon22	Linear amplification_1	CDK5RAP3	5.975988074092142	None	False
OACP4-C	amplicon22	Linear amplification_1	NXN	6.462926535806464	3p	False
OACP4-C	amplicon22	Linear amplification_1	PNPO	5.975988074092142	None	False
OACP4-C	amplicon22	Linear amplification_1	PRR15L	5.975988074092142	None	False
OACP4-C	amplicon22	Linear amplification_1	RBX1	6.862268269582871	None	False
OACP4-C	amplicon22	Linear amplification_1	SP2-AS1	5.975988074092142	3p	False
OACP4-C	amplicon22	Linear amplification_1	TIMM22	6.462926535806463	None	False
OACP4-C	amplicon23	ecDNA_1	BLMH	5.857985036403929	3p	False
OACP4-C	amplicon23	ecDNA_1	TMIGD1	5.857985036403929	None	False
OACP4-C	amplicon24	ecDNA_1	CASC3	5.549261244681227	None	False
OACP4-C	amplicon24	ecDNA_1	CDC6	5.549261244681227	None	True
OACP4-C	amplicon24	ecDNA_1	CDK12	7.5624802574999075	5p	True
OACP4-C	amplicon24	ecDNA_1	CSF3	5.549261244681227	None	True
OACP4-C	amplicon24	ecDNA_1	ERBB2	9.18906929137306	None	True
OACP4-C	amplicon24	ecDNA_1	GJD3	5.549261244681227	None	False
OACP4-C	amplicon24	ecDNA_1	GRB7	9.18906929137306	None	False
OACP4-C	amplicon24	ecDNA_1	GSDMA	5.549261244681227	None	False
OACP4-C	amplicon24	ecDNA_1	GSDMB	5.549261244681227	None	False
OACP4-C	amplicon24	ecDNA_1	IGFBP4	5.549261244681227	None	False
OACP4-C	amplicon24	ecDNA_1	IKZF3	9.18906929137306	None	False
OACP4-C	amplicon24	ecDNA_1	LRRC3C	5.549261244681227	None	False
OACP4-C	amplicon24	ecDNA_1	MED24	5.549261244681227	None	False
OACP4-C	amplicon24	ecDNA_1	MIEN1	9.18906929137306	None	False
OACP4-C	amplicon24	ecDNA_1	MSL1	5.549261244681227	None	False
OACP4-C	amplicon24	ecDNA_1	NEUROD2	9.18906929137306	None	False
OACP4-C	amplicon24	ecDNA_1	NR1D1	5.549261244681227	None	False
OACP4-C	amplicon24	ecDNA_1	ORMDL3	5.549261244681227	None	False
OACP4-C	amplicon24	ecDNA_1	PGAP3	9.18906929137306	None	False
OACP4-C	amplicon24	ecDNA_1	PNMT	9.18906929137306	None	False
OACP4-C	amplicon24	ecDNA_1	PPP1R1B	9.18906929137306	None	False
OACP4-C	amplicon24	ecDNA_1	PSMD3	5.549261244681227	None	False
OACP4-C	amplicon24	ecDNA_1	RAPGEFL1	5.549261244681227	None	False
OACP4-C	amplicon24	ecDNA_1	RARA	5.549261244681227	None	True
OACP4-C	amplicon24	ecDNA_1	RARA-AS1	5.549261244681227	None	False
OACP4-C	amplicon24	ecDNA_1	SNORD124	5.549261244681227	None	False
OACP4-C	amplicon24	ecDNA_1	STARD3	9.18906929137306	None	False
OACP4-C	amplicon24	ecDNA_1	TCAP	9.18906929137306	None	False
OACP4-C	amplicon24	ecDNA_1	THRA	5.549261244681227	None	True
OACP4-C	amplicon24	ecDNA_1	TNS4	5.549261244681227	None	True
OACP4-C	amplicon24	ecDNA_1	TOP2A	5.549261244681227	None	False
OACP4-C	amplicon24	ecDNA_1	WIPF2	5.549261244681227	None	False
OACP4-C	amplicon24	ecDNA_1	ZPBP2	5.549261244681227	None	False
OACP4-C	amplicon25	Linear amplification_1	ARHGAP28	9.804165153106988	5p	False
OACP4-C	amplicon25	Linear amplification_1	LAMA1	9.804165153106988	None	False
OACP4-C	amplicon25	Linear amplification_1	LRRC30	9.804165153106988	None	False
OACP4-C	amplicon25	Linear amplification_1	PTPRM	9.804165153106988	3p	False
OACP4-C	amplicon26	ecDNA_1	BCAM	6.728496074225177	None	False
OACP4-C	amplicon26	ecDNA_1	BCL3	6.728496074225177	None	True
OACP4-C	amplicon26	ecDNA_1	CBLC	6.728496074225177	None	True
OACP4-C	amplicon26	ecDNA_1	CEACAM16	6.728496074225177	None	False
OACP4-C	amplicon26	ecDNA_1	CEACAM19	6.728496074225177	5p	False
OACP4-C	amplicon26	ecDNA_1	NECTIN2	6.728496074225177	3p	False
OACP4-C	amplicon27	ecDNA_1	PTPN1	10.10075801146324	3p	False
OACP4-C	amplicon27	ecDNA_1	SMIM25	6.140310183928663	None	False
OACP4-C	amplicon2	ecDNA_1	ACOT13	6.5124119926765776	None	False
OACP4-C	amplicon2	ecDNA_1	ALDH5A1	6.5124119926765776	5p	False
OACP4-C	amplicon2	ecDNA_1	ARMH2	6.214965375360675	None	False
OACP4-C	amplicon2	ecDNA_1	C6orf62	6.214965375360675	None	False
OACP4-C	amplicon2	ecDNA_1	CHRDL2	13.227001084166858	None	False
OACP4-C	amplicon2	ecDNA_1	GMNN	6.214965375360675	None	True
OACP4-C	amplicon2	ecDNA_1	KCNE3	7.272384750524496	None	False
OACP4-C	amplicon2	ecDNA_1	KIAA0319	6.5124119926765776	None	False
OACP4-C	amplicon2	ecDNA_1	LIPT2	13.227001084166858	None	False
OACP4-C	amplicon2	ecDNA_1	PGM2L1	7.272384750524496	3p	False
OACP4-C	amplicon2	ecDNA_1	POLD3	13.227001084166858	None	False
OACP4-C	amplicon2	ecDNA_1	RIPOR2	6.214965375360675	5p	False
OACP4-C	amplicon2	ecDNA_1	RNF169	7.553743975377489	3p	False
OACP4-C	amplicon2	ecDNA_1	TDP2	6.5124119926765776	None	False
OACP4-C	amplicon2	unknown_1	ADGRB2	6.700206558369011	None	False
OACP4-C	amplicon2	unknown_1	COL16A1	6.700206558369011	None	False
OACP4-C	amplicon2	unknown_1	HCRTR1	6.700206558369011	5p	False
OACP4-C	amplicon2	unknown_1	IRF2BP2	5.762874857000307	None	False
OACP4-C	amplicon2	unknown_1	KHDRBS1	2.7770602898207435	3p	False
OACP4-C	amplicon2	unknown_1	LRSAM1	3.762986390261492	None	False
OACP4-C	amplicon2	unknown_1	NIBAN2	8.161692916737037	None	False
OACP4-C	amplicon2	unknown_1	PEF1	6.700206558369011	None	False
OACP4-C	amplicon2	unknown_1	PP2672	5.762874857000307	None	False
OACP4-C	amplicon2	unknown_1	PTP4A2	2.7770602898207435	None	True
OACP4-C	amplicon2	unknown_1	RPL12	3.762986390261492	None	False
OACP4-C	amplicon2	unknown_1	SNORA14B	2.8409215573897377	None	False
OACP4-C	amplicon2	unknown_1	SNORA65	3.762986390261492	None	False
OACP4-C	amplicon2	unknown_1	SPOCD1	6.700206558369011	None	False
OACP4-C	amplicon2	unknown_1	STXBP1	8.161692916737037	3p	False
OACP4-C	amplicon2	unknown_1	TOMM20	2.8409215573897377	3p	False
OACP4-C	amplicon2	unknown_1	ZNF79	3.762986390261492	5p	False
OACP4-C	amplicon3	ecDNA_1	C1orf50	5.541423917969513	None	False
OACP4-C	amplicon3	ecDNA_1	CLDN19	5.541423917969513	3p	False
OACP4-C	amplicon3	ecDNA_1	ERMAP	5.541423917969513	None	False
OACP4-C	amplicon3	ecDNA_1	P3H1	5.541423917969513	None	False
OACP4-C	amplicon3	ecDNA_1	SVBP	5.541423917969513	None	False
OACP4-C	amplicon3	ecDNA_1	TMEM269	5.541423917969513	None	False
OACP4-C	amplicon3	ecDNA_1	TMEM269-DT	5.541423917969513	None	False
OACP4-C	amplicon3	ecDNA_1	ZNF691	5.541423917969513	None	False
OACP4-C	amplicon4	ecDNA_1	FAM20B	5.648878345894416	None	False
OACP4-C	amplicon5	ecDNA_1	ESRRG	6.037105584064188	3p	False
OACP4-C	amplicon6	Linear amplification_1	CHML	7.4348614620705815	None	False
OACP4-C	amplicon6	Linear amplification_1	EXO1	7.4348614620705815	3p	False
OACP4-C	amplicon6	Linear amplification_1	FH	7.4348614620705815	None	True
OACP4-C	amplicon6	Linear amplification_1	KMO	7.4348614620705815	None	False
OACP4-C	amplicon6	Linear amplification_1	OPN3	7.4348614620705815	None	False
OACP4-C	amplicon6	Linear amplification_1	RGS7	7.4348614620705815	3p	False
OACP4-C	amplicon6	Linear amplification_1	WDR64	7.4348614620705815	None	False
OACP4-C	amplicon8	ecDNA_1	BRD9	13.610331078371159	None	False
OACP4-C	amplicon8	ecDNA_1	CLPTM1L	13.610331078371159	None	False
OACP4-C	amplicon8	ecDNA_1	CTD-3080P12.3	13.610331078371159	5p	False
OACP4-C	amplicon8	ecDNA_1	LPCAT1	13.610331078371159	None	False
OACP4-C	amplicon8	ecDNA_1	NKD2	13.610331078371159	None	False
OACP4-C	amplicon8	ecDNA_1	SDHAP3	11.497163880588838	5p	False
OACP4-C	amplicon8	ecDNA_1	SLC12A7	13.610331078371159	None	False
OACP4-C	amplicon8	ecDNA_1	SLC6A18	13.610331078371159	None	False
OACP4-C	amplicon8	ecDNA_1	SLC6A19	13.610331078371159	None	False
OACP4-C	amplicon8	ecDNA_1	SLC6A3	13.610331078371159	None	False
OACP4-C	amplicon8	ecDNA_1	TERT	13.610331078371159	None	True
OACP4-C	amplicon8	ecDNA_1	TRIP13	13.610331078371159	None	False
OACP4-C	amplicon8	ecDNA_1	ZDHHC11	15.80635992884154	5p	False
OACP4-C	amplicon8	ecDNA_1	ZDHHC11B	18.075529042996695	3p	False
OACP4-C	amplicon8	unknown_1	HRAT5	5.518073822157766	None	False
OACP4-C	amplicon8	unknown_1	PDCD6	5.518073822157766	3p	False
OACP4-C	amplicon9	ecDNA_1	FAM198B-AS1	5.744705853118327	None	False
OACP4-C	amplicon9	ecDNA_1	GASK1B	5.744705853118327	None	False
OACP4-C	amplicon9	ecDNA_1	TMEM144	5.744705853118327	None	False
